tour_id,distance,distance_km,duration,duration_h,start_time,cid,vehicle_id,stop_time,track_gap,avg_speed,max_speed,n_signal_loss,d_signal_loss,r_signal_loss,avg_hdop,home_base,long_haul,rest_area,service_area_fuel,industrial_area,freight_forwarder,max_speed_kmh,avg_speed_kmh,gross_vehicle_weight,total_mass_with_trailer,axle_class,other_area
7135,303813.0,303.813,18106.987999999998,5.029718888888889,2022-01-24 17:40:55.419000+01:00,502,43,2022-01-25 11:40:22.483000+01:00,5.50731384,17.28,26.52,36.0,4614.0,0.031669114,0.6752976,True,False,False,False,True,4,95.472,62.208000000000006,26000.0,40000.0,42.0,True
7136,11281.0,11.280999999999999,3435.3869999999997,0.9542741666666666,2022-01-25 13:13:10.233000+01:00,502,43,2022-01-25 14:13:52.400000+01:00,7.21930597,3.32,21.94,6.0,64.0,0.008679143,0.7692006,True,False,False,False,True,4,78.98400000000001,11.952,26000.0,40000.0,42.0,False
7137,389000.0,389.0,25155.696,6.9876933333333335,2022-01-25 14:25:57.536000+01:00,502,43,2022-01-26 12:28:43.425000+01:00,6.0813442,18.54,28.74,37.0,2294.0,0.011874431,0.70257396,True,False,False,False,True,4,103.464,66.744,26000.0,40000.0,42.0,False
7138,134153.0,134.153,12889.968,3.5805466666666668,2022-01-26 12:58:23.855000+01:00,502,43,2022-01-26 18:05:56.735000+01:00,12.38899584,11.4,25.84,17.0,404.0,0.0070502246,0.61530304,True,False,False,False,True,4,93.024,41.04,26000.0,40000.0,42.0,True
7140,1420926.0,1420.926,71097.967,19.749435277777778,2022-01-27 05:35:48.521000+01:00,502,43,2022-01-28 16:50:31.424000+01:00,22.09984712,23.66,27.71,63.0,6014.0,0.017365342,0.6684477,True,True,True,False,True,4,99.756,85.176,26000.0,40000.0,42.0,True
7142,7208.0,7.208,1402.862,0.38968388888888894,2022-01-29 06:00:34.248000+01:00,502,43,2022-01-29 06:30:06.164000+01:00,37.21908292,5.67,22.4,3.0,22.0,0.0059331176,0.59310937,True,False,False,False,True,4,80.64,20.412,26000.0,40000.0,42.0,True
7144,4381.0,4.381,2955.647,0.8210130555555556,2022-01-31 10:25:49.264000+01:00,502,43,2022-01-31 11:19:50.813000+01:00,28.12638094,3.76,12.63,8.0,16.0,0.00593692,0.86027914,True,False,False,False,True,4,45.468,13.536,26000.0,40000.0,42.0,False
7145,611500.0,611.5,36116.388,10.03233,2022-01-31 11:30:45.767000+01:00,502,43,2022-02-01 12:51:33.472000+01:00,9.0207146,18.91,26.36,43.0,3310.0,0.015295978,0.7061573,True,True,False,False,True,4,94.896,68.07600000000001,26000.0,40000.0,42.0,True
7147,739992.0,739.992,41465.847,11.518290833333333,2022-02-01 20:54:22.270000+01:00,502,43,2022-02-03 08:15:38.629000+01:00,12.19299676,21.53,25.64,42.0,15501.0,0.064052925,0.58267987,True,True,False,True,True,4,92.304,77.50800000000001,26000.0,40000.0,42.0,True
7149,1413636.0,1413.636,81788.401,22.719000277777777,2022-02-03 17:31:44.249000+01:00,502,43,2022-02-07 08:27:33.422000+01:00,16.2982041,21.73,27.07,54.0,15237.0,0.049315948,0.7854644,True,True,True,False,True,4,97.452,78.22800000000001,26000.0,40000.0,42.0,True
7151,440195.0,440.195,22487.709,6.2465858333333335,2022-02-07 18:06:26.601000+01:00,502,43,2022-02-08 02:54:26.040000+01:00,19.98774695,22.1,25.76,48.0,3728.0,0.02109375,0.589697,True,True,False,False,True,4,92.736,79.56,26000.0,40000.0,42.0,False
7153,610773.0,610.773,31108.333,8.641203611111111,2022-02-08 17:45:35.635000+01:00,502,43,2022-02-09 03:56:04.158000+01:00,8.71330644,20.57,26.25,50.0,3669.0,0.012068195,0.5612685,True,True,False,False,True,4,94.5,74.052,26000.0,40000.0,42.0,True
7155,1198511.0,1198.511,64023.314,17.78425388888889,2022-02-09 13:41:28.902000+01:00,502,43,2022-02-12 00:43:22.685000+01:00,373447.1788004,21.77,26.57,80646.0,3983.0,0.013614893,0.8404249,True,True,False,True,True,4,95.652,78.372,26000.0,40000.0,42.0,True
7156,2879.0,2.879,8451.519,2.3476441666666665,2022-02-14 08:57:54.051000+01:00,502,43,2022-02-14 11:18:45.570000+01:00,1.83577755,0.34,5.64,28.0,18.0,0.006252171,0.5740994,True,False,False,False,True,4,20.304,1.2240000000000002,26000.0,40000.0,42.0,False
7157,1288881.0,1288.8809999999999,75611.46,21.003183333333332,2022-02-14 11:50:28.350000+01:00,502,43,2022-02-16 12:32:03.444000+01:00,21.53172252,20.43,26.89,93811.0,4570.0,0.014677355,0.7808318,True,True,False,False,True,4,96.804,73.548,26000.0,40000.0,42.0,True
7158,8786.0,8.786,2511.648,0.6976800000000001,2022-02-16 12:59:20.128000+01:00,502,43,2022-02-16 13:41:11.776000+01:00,11.70440016,3.5,19.07,8.0,56.0,0.0063737766,0.623972,True,False,False,False,True,4,68.652,12.6,26000.0,40000.0,42.0,False
7159,1924755.0,1924.755,108757.329,30.210369166666666,2022-02-17 09:00:13.943000+01:00,502,43,2022-02-24 11:54:46.920000+01:00,541585.41689523,22.42,28.53,116576.0,7130.0,0.023960434,0.8060907,True,True,True,True,True,4,102.70800000000001,80.712,26000.0,40000.0,42.0,True
7161,357512.0,357.512,21651.510000000002,6.014308333333333,2022-02-25 06:15:42.445000+01:00,502,43,2022-02-25 13:27:31.938000+01:00,4.46537851,20.56,26.79,29.0,1751.0,0.018564472,0.5748827,True,False,True,False,True,4,96.444,74.01599999999999,26000.0,40000.0,42.0,False
7162,22937.0,22.936999999999998,5202.8099999999995,1.4452250000000002,2022-02-25 13:34:10.876000+01:00,502,43,2022-02-25 16:18:02.401000+01:00,9.04011492,8.5,19.68,16.0,113.0,0.008140624,0.66941226,True,False,False,False,True,4,70.848,30.6,26000.0,40000.0,42.0,False
7164,487019.0,487.019,29167.747,8.102151944444444,2022-02-28 12:16:36.825000+01:00,502,43,2022-02-28 23:39:40.924000+01:00,10.36643957,18.77,26.71,46.0,3907.0,0.016658096,0.5001248,True,True,False,False,True,4,96.156,67.572,26000.0,40000.0,42.0,False
7165,1018.0,1.018,1667.386,0.46316277777777776,2022-03-01 12:27:44.614000+01:00,502,43,2022-03-01 12:55:32+01:00,40.9403279,0.61,4.22,5.0,10.0,0.009823183,0.52494323,True,False,False,False,True,4,15.192,2.196,26000.0,40000.0,42.0,False
7166,730394.0,730.394,41351.187,11.486440833333333,2022-03-01 14:48:31.923000+01:00,502,43,2022-03-02 20:38:02.097000+01:00,5.60183229,21.83,25.6,48.0,4309.0,0.016408745,0.5724205,True,True,False,False,True,4,92.16000000000001,78.588,26000.0,40000.0,42.0,True
7168,2367965.0,2367.965,122353.794,33.987165,2022-03-02 21:41:39.319000+01:00,502,43,2022-03-07 22:22:43.015000+01:00,23.02120428,23.61,30.13,59.0,5038.0,0.044957295,0.62847334,True,True,True,True,True,4,108.468,84.996,26000.0,40000.0,42.0,True
7169,8350.0,8.350000000000001,2723.779,0.7566052777777778,2022-03-08 11:34:50.857000+01:00,502,43,2022-03-08 12:23:25.148000+01:00,33.65378416,3.56,19.44,4.0,22.0,0.0055068834,0.8205894,True,False,False,False,True,4,69.98400000000001,12.816,26000.0,40000.0,42.0,False
7171,917753.0,917.753,46866.844,13.018567777777777,2022-03-08 14:21:10.440000+01:00,502,43,2022-03-10 03:22:45.374000+01:00,433.17556726,22.46,26.76,48.0,2967.0,0.020342505,0.6933397,True,True,False,False,True,4,96.33600000000001,80.85600000000001,26000.0,40000.0,42.0,True
7172,1113850.0,1113.85,61524.813,17.090225833333335,2022-03-10 12:22:45.496000+01:00,502,43,2022-03-12 01:23:42.163000+01:00,19.40062623,21.41,26.32,48.0,5078.0,0.01829554,0.7696828,True,True,False,True,True,4,94.75200000000001,77.07600000000001,26000.0,40000.0,42.0,True
7173,1154.0,1.154,794.8,0.22077777777777777,2022-03-12 01:29:35.193000+01:00,502,43,2022-03-12 01:42:49.993000+01:00,1.78695247,1.45,6.58,2.0,21.0,0.018197574,0.51743096,True,False,False,False,False,4,23.688000000000002,5.22,26000.0,40000.0,42.0,False
7174,699968.0,699.968,39467.464,10.963184444444444,2022-03-14 08:50:20.894000+01:00,502,43,2022-03-16 08:38:35.321000+01:00,13.947783,18.7,26.29,75.0,7952.0,0.024876665,0.6488535,True,True,False,False,True,4,94.644,67.32,26000.0,40000.0,42.0,True
7175,13959.0,13.959,4087.6040000000003,1.1354455555555556,2022-03-16 09:13:40.555000+01:00,502,43,2022-03-16 10:27:17.443000+01:00,3.51362318,5.41,22.56,9.0,67.0,0.00957529,0.54810214,True,False,False,False,True,4,81.216,19.476000000000003,26000.0,40000.0,42.0,True
7177,682706.0,682.706,35819.594,9.949887222222221,2022-03-16 11:18:56.530000+01:00,502,43,2022-03-17 12:13:27.028000+01:00,23.90622407,21.2,26.87,123618.0,3187.0,0.018698003,0.54524153,True,True,False,False,True,4,96.732,76.32,26000.0,40000.0,42.0,False
7178,21393.0,21.392999999999997,3943.038,1.0952883333333334,2022-03-17 12:28:26.057000+01:00,502,43,2022-03-17 15:35:54.434000+01:00,22.73824736,7.51,19.73,6.0,161.0,0.017962735,0.5749554,True,False,False,False,True,4,71.028,27.036,26000.0,40000.0,42.0,False
7179,1358.0,1.358,1547.56,0.42987777777777775,2022-03-17 15:39:43.812000+01:00,502,43,2022-03-17 16:05:31.372000+01:00,10.3055565,0.88,7.89,4.0,1.0,0.000736377,0.49854115,True,False,False,False,True,4,28.404,3.168,26000.0,40000.0,42.0,False
7180,416920.0,416.91999999999996,28539.695,7.927693055555555,2022-03-18 18:34:21.369000+01:00,502,43,2022-03-21 12:08:05.321000+01:00,393020.96391365,22.13,26.51,32.0,2634.0,0.02932761,0.7138995,True,True,False,True,True,4,95.436,79.66799999999999,26000.0,40000.0,42.0,True
7182,1242980.0,1242.98,65625.069,18.229185833333332,2022-03-22 08:09:51.608000+01:00,502,43,2022-03-23 18:03:36.307000+01:00,22.63291762,20.93,26.95,32362.0,5896.0,0.018125309,0.63037646,True,True,True,True,True,4,97.02,75.348,26000.0,40000.0,42.0,False
7183,8776.0,8.776,2761.2380000000003,0.7670105555555555,2022-03-24 08:43:12.732000+01:00,502,43,2022-03-24 09:40:53.122000+01:00,8.36561145,7.01,19.53,5.0,23.0,0.0068841665,0.5781853,True,False,False,False,True,4,70.308,25.236,26000.0,40000.0,42.0,True
7184,636373.0,636.373,34007.873,9.446631388888889,2022-03-24 09:46:18.022000+01:00,502,43,2022-03-24 21:16:34.707000+01:00,3.61328789,21.11,26.26,62.0,8652.0,0.06576853,0.813617,True,True,True,False,True,4,94.536,75.996,26000.0,40000.0,42.0,False
7186,845333.0,845.333,44918.568,12.47738,2022-03-25 06:31:38.537000+01:00,502,43,2022-03-26 06:17:05.820000+01:00,12.04417931,21.93,26.47,45.0,4862.0,0.019827148,0.8181905,True,True,True,False,True,4,95.292,78.94800000000001,26000.0,40000.0,42.0,True
7188,1073371.0,1073.371,53863.533,14.9620925,2021-11-02 09:13:05.676000+01:00,502,44,2021-11-03 17:18:48.207000+01:00,33.100269,22.3,31.72,27.0,14129.0,0.04902362,0.684266,True,True,True,True,True,4,114.192,80.28,26000.0,40000.0,42.0,True
7190,6578.0,6.578,700.865,0.19468472222222222,2021-11-03 17:27:26.559000+01:00,502,44,2021-11-03 18:20:57.793000+01:00,2.55893301,9.66,20.34,1.0,0.0,0.0,0.51216435,True,False,False,False,True,4,73.224,34.776,26000.0,40000.0,42.0,False
7191,1056688.0,1056.688,55133.265,15.314795833333333,2021-11-04 08:39:59.267000+01:00,502,44,2021-11-05 20:18:51.652000+01:00,53.16660464,21.23,30.79,20.0,2346.0,0.01074766,0.6336934,True,True,True,False,True,4,110.844,76.428,26000.0,40000.0,42.0,True
7193,258673.0,258.673,12787.793000000001,3.5521647222222223,2021-11-08 01:56:59.983000+01:00,502,44,2021-11-08 06:36:03.374000+01:00,12.34206616,21.13,27.59,11.0,1267.0,0.009749229,0.4282337,True,False,False,False,True,4,99.324,76.068,26000.0,40000.0,42.0,True
7194,3792.0,3.7920000000000003,1643.644,0.45656777777777774,2021-11-08 06:39:37.616000+01:00,502,44,2021-11-08 07:33:08.961000+01:00,34.84721442,3.86,12.03,5.0,33.0,0.01581217,0.5467999,True,False,False,False,True,4,43.308,13.895999999999999,26000.0,40000.0,42.0,False
7195,580561.0,580.561,28652.185,7.958940277777778,2021-11-08 08:04:38.574000+01:00,502,44,2021-11-09 07:10:36.750000+01:00,12.25247467,21.75,26.57,17.0,1321.0,0.00847735,0.47121283,True,True,False,False,True,4,95.652,78.3,26000.0,40000.0,42.0,True
7196,7925.0,7.925,1775.8899999999999,0.49330277777777776,2021-11-09 09:20:37.117000+01:00,502,44,2021-11-09 09:56:03.088000+01:00,4.29252662,5.36,20.42,3.0,0.0,0.0,0.5127343,True,False,False,False,True,4,73.51200000000001,19.296000000000003,26000.0,40000.0,42.0,False
7198,8478.0,8.478000000000002,2612.687,0.7257463888888889,2021-11-09 19:09:10.413000+01:00,502,44,2021-11-09 20:04:22.820000+01:00,20.13783783,7.48,24.52,1.0,0.0,0.0,0.62093276,True,False,False,False,True,4,88.272,26.928,26000.0,40000.0,42.0,False
7200,536376.0,536.376,30944.858,8.595793888888888,2021-11-10 06:04:59.407000+01:00,502,44,2021-11-11 13:45:27.361000+01:00,12.93376381,19.1,27.62,17.0,1197.0,0.009830734,0.7974653,True,False,False,False,True,4,99.432,68.76,26000.0,40000.0,42.0,True
7202,286803.0,286.803,14766.743,4.101873055555556,2021-11-12 11:57:15.431000+01:00,502,44,2021-11-12 17:27:38.671000+01:00,8.24762785,20.3,27.93,14.0,163.0,0.0011416965,0.47359774,True,False,False,False,True,4,100.548,73.08,26000.0,40000.0,42.0,False
7204,7369.0,7.369,1808.726,0.5024238888888889,2021-11-12 17:51:08.464000+01:00,502,44,2021-11-12 18:41:24.387000+01:00,6.60769398,4.51,20.65,1.0,0.0,0.0,0.43942285,True,False,False,False,True,4,74.34,16.236,26000.0,40000.0,42.0,False
7205,3884.0,3.884,1581.203,0.4392230555555556,2021-11-15 10:42:59.197000+01:00,502,44,2021-11-15 11:09:20.400000+01:00,5.3451098,2.46,14.0,2.0,0.0,0.0,0.4532384,True,False,False,False,True,4,50.4,8.856,26000.0,40000.0,42.0,False
7206,264827.0,264.827,14057.485,3.904856944444444,2021-11-15 14:34:26.640000+01:00,502,44,2021-11-15 19:10:30.339000+01:00,52.13763956,19.68,26.73,9.0,114.0,0.0008227186,0.43081936,True,False,False,False,True,4,96.22800000000001,70.848,26000.0,40000.0,42.0,False
7207,8057.0,8.057,1792.5700000000002,0.49793611111111113,2021-11-15 21:00:23.369000+01:00,502,44,2021-11-15 21:33:15.293000+01:00,6.04341818,5.47,18.83,1.0,0.0,0.0,0.46885675,True,False,False,False,True,4,67.788,19.692,26000.0,40000.0,42.0,False
7209,788691.0,788.691,41596.668,11.55463,2021-11-16 08:00:50.469000+01:00,502,44,2021-11-17 10:44:59.665000+01:00,18.4409343,22.54,28.49,19.0,2179.0,0.007567859,0.5430791,True,True,False,True,True,4,102.564,81.144,26000.0,40000.0,42.0,True
7211,20010.0,20.009999999999998,4280.753,1.1890980555555557,2021-11-17 11:14:05.252000+01:00,502,44,2021-11-17 13:13:54.450000+01:00,10.52210612,6.41,19.54,1.0,0.0,0.0,0.573785,True,False,False,False,True,4,70.344,23.076,26000.0,40000.0,42.0,False
7213,3193008.0,3193.008,164358.112,45.655031111111114,2021-11-17 22:29:37.616000+01:00,502,44,2021-11-26 02:14:10.274000+01:00,35.21566753,23.24,29.34,81955.0,13773.0,0.08679186,0.7609642,True,True,True,True,True,4,105.624,83.664,26000.0,40000.0,42.0,True
7215,164721.0,164.721,9912.503,2.7534730555555558,2021-11-26 02:45:27.456000+01:00,502,44,2021-11-26 08:38:36.496000+01:00,10.10263618,21.78,30.93,5.0,108.0,0.0012648443,0.5056345,True,False,False,False,True,4,111.348,78.408,26000.0,40000.0,42.0,True
7217,8211.0,8.211,2551.831,0.7088419444444445,2021-11-29 19:58:14.558000+01:00,502,44,2021-11-29 20:45:30.916000+01:00,5.81815759,7.57,21.38,2.0,0.0,0.0,0.5193797,True,False,False,False,True,4,76.968,27.252000000000002,26000.0,40000.0,42.0,False
7218,2334307.0,2334.307,116129.001,32.25805583333333,2021-11-29 21:06:22.387000+01:00,502,44,2021-12-06 16:57:57.102000+01:00,54.40164968,23.03,30.06,137395.0,4419.0,0.018660294,0.631325,True,True,True,True,True,4,108.216,82.908,26000.0,40000.0,42.0,True
7220,3584.0,3.584,1214.984,0.33749555555555555,2021-12-06 17:56:06.539000+01:00,502,44,2021-12-06 18:48:45.687000+01:00,8.34709652,3.54,12.44,3.0,2.0,0.0011210763,0.506362,True,False,False,False,True,4,44.784,12.744,26000.0,40000.0,42.0,False
7222,1149296.0,1149.296,55624.209,15.451169166666666,2021-12-07 04:24:38.027000+01:00,502,44,2021-12-09 00:45:58.126000+01:00,28.93991769,23.01,33.15,71.0,15904.0,0.045248535,0.50719285,True,True,True,False,True,4,119.34,82.83600000000001,26000.0,40000.0,42.0,True
7224,92853.0,92.853,5891.739,1.6365941666666666,2021-12-09 01:33:34.561000+01:00,502,44,2021-12-09 06:28:32.828000+01:00,12.72084324,19.2,27.57,9.0,504.0,0.011736761,0.5404067,True,False,False,False,True,4,99.25200000000001,69.12,26000.0,40000.0,42.0,True
7225,1243.0,1.243,1413.058,0.3925161111111111,2021-12-09 14:49:59.466000+01:00,502,44,2021-12-09 15:13:32.524000+01:00,1.40620107,0.88,7.41,5.0,1.0,0.00080450525,0.4183837,True,False,False,False,True,4,26.676000000000002,3.168,26000.0,40000.0,42.0,False
7226,577482.0,577.482,25363.218,7.0453383333333335,2021-12-09 15:34:49.467000+01:00,502,44,2021-12-10 01:39:19.596000+01:00,10.36637902,22.78,30.19,63.0,2593.0,0.00896382,0.51185024,True,True,False,False,False,4,108.68400000000001,82.00800000000001,26000.0,40000.0,42.0,True
7227,7590.0,7.59,1512.4769999999999,0.4201325,2021-12-10 11:19:48.318000+01:00,502,44,2021-12-10 12:02:01.313000+01:00,43.21628271,7.3,18.87,4.0,17.0,0.003945231,0.5432599,True,False,False,False,True,4,67.932,26.28,26000.0,40000.0,42.0,False
7229,1027365.0,1027.365,50287.189,13.968663611111111,2021-12-14 08:24:07.337000+01:00,502,44,2021-12-15 20:38:20.116000+01:00,17.97920005,22.81,29.99,75405.0,2151.0,0.008688912,0.8533555,True,True,True,True,True,4,107.964,82.116,26000.0,40000.0,42.0,True
7231,2349110.0,2349.11,112808.008,31.335557777777776,2021-12-16 07:33:19.865000+01:00,502,44,2021-12-22 00:28:00.133000+01:00,45.39525674,24.02,31.85,78138.0,14227.0,0.13364458,0.8405675,True,True,True,True,True,4,114.66000000000001,86.472,26000.0,40000.0,42.0,True
7233,514526.0,514.5260000000001,27510.41,7.641780555555556,2021-12-22 01:10:35.391000+01:00,502,44,2021-12-22 23:09:23.507000+01:00,22.36073937,21.82,30.87,59.0,2496.0,0.01121922,0.51894987,True,True,False,False,True,4,111.132,78.552,26000.0,40000.0,42.0,True
7235,3380.0,3.38,829.172,0.23032555555555556,2022-01-03 06:57:10.092000+01:00,502,44,2022-01-03 08:00:32.500000+01:00,4.78482088,4.24,11.44,2.0,2.0,0.0012247397,0.6089881,True,False,False,False,True,4,41.184,15.264000000000001,26000.0,40000.0,42.0,False
7236,1136556.0,1136.556,59282.38,16.467327777777776,2022-01-03 08:12:56.364000+01:00,502,44,2022-01-05 12:55:47.812000+01:00,23.5753486,22.86,28.29,54.0,2429.0,0.013623871,0.602983,True,True,True,True,True,4,101.844,82.296,26000.0,40000.0,42.0,True
7238,503924.0,503.924,28812.763,8.003545277777777,2022-01-05 14:12:17.425000+01:00,502,44,2022-01-07 18:30:00.930000+01:00,13.06529874,19.75,26.72,58.0,2487.0,0.009826738,0.68493336,True,True,False,False,True,4,96.192,71.10000000000001,26000.0,40000.0,42.0,True
7240,2077167.0,2077.167,100595.068,27.943074444444445,2022-01-11 15:47:27.297000+01:00,502,44,2022-01-14 14:52:08.732000+01:00,138.74890125,23.1,30.28,73.0,17962.0,0.054649267,3.6205745,True,True,True,False,True,4,109.00800000000001,83.16000000000001,26000.0,40000.0,42.0,True
7242,6518.0,6.518000000000001,743.989,0.20666361111111112,2022-01-15 09:08:43.280000+01:00,502,44,2022-01-15 10:03:13.320000+01:00,32.06407647,8.85,20.4,2.0,5.0,0.001548467,0.57857835,True,False,False,False,True,4,73.44,31.86,26000.0,40000.0,42.0,True
7243,2434329.0,2434.329,126161.31700000001,35.04481027777778,2022-01-15 10:28:49.616000+01:00,502,44,2022-01-20 17:56:29.758000+01:00,51.67921811,23.08,29.95,83688.0,14756.0,0.065790996,0.7011718,True,True,True,True,True,4,107.82,83.088,26000.0,40000.0,42.0,True
7245,92457.0,92.45700000000001,6080.722,1.6890894444444444,2022-01-21 03:09:25.617000+01:00,502,44,2022-01-21 06:11:06.054000+01:00,4.31522697,17.38,26.28,15.0,600.0,0.012952529,0.4899561,True,False,False,False,True,4,94.608,62.568,26000.0,40000.0,42.0,True
7247,387941.0,387.941,21189.451,5.8859586111111115,2022-01-21 11:43:54.537000+01:00,502,44,2022-01-21 19:55:36.426000+01:00,8.85351308,18.94,27.92,37.0,2553.0,0.013172898,0.5629058,True,False,False,False,True,4,100.51200000000001,68.18400000000001,26000.0,40000.0,42.0,True
7249,2148797.0,2148.797,98516.621,27.365728055555557,2022-01-25 09:11:40.378000+01:00,502,44,2022-01-27 19:42:32.716000+01:00,84.66004199,23.73,29.18,80.0,17024.0,0.047148623,0.6062958,True,True,True,True,True,4,105.048,85.428,26000.0,40000.0,42.0,True
7250,6852.0,6.852,1436.983,0.3991619444444444,2022-01-28 07:07:37.683000+01:00,502,44,2022-01-28 07:34:53.709000+01:00,9.83556971,4.81,20.53,3.0,50.0,0.014380213,0.54491353,True,False,False,False,True,4,73.908,17.316,26000.0,40000.0,42.0,True
7252,1024740.0,1024.74,65042.197,18.067276944444444,2022-01-28 10:34:48.474000+01:00,502,44,2022-01-31 17:04:26.720000+01:00,49.31574299,22.02,27.26,116297.0,2127.0,0.010752688,0.61134785,True,True,True,True,True,4,98.13600000000001,79.272,26000.0,40000.0,42.0,True
7254,1184205.0,1184.205,56330.619,15.647394166666666,2022-02-01 05:30:07.748000+01:00,502,44,2022-02-02 11:23:17.578000+01:00,70.39723453,23.6,31.42,57.0,2606.0,0.0115485005,0.5124079,True,True,True,True,True,4,113.11200000000001,84.96000000000001,26000.0,40000.0,42.0,True
7255,25591.0,25.591,4032.647,1.1201797222222223,2022-02-02 11:43:31.195000+01:00,502,44,2022-02-02 14:19:34.814000+01:00,14.54838037,8.35,21.47,11.0,33.0,0.009774881,0.6626662,True,False,False,False,True,4,77.292,30.06,26000.0,40000.0,42.0,False
7257,3668.0,3.668,1543.8809999999999,0.4288558333333333,2022-02-02 18:58:47.325000+01:00,502,44,2022-02-02 19:28:01.194000+01:00,9.70448465,3.62,11.06,3.0,0.0,0.0,0.5077973,True,False,False,False,True,4,39.816,13.032,26000.0,40000.0,42.0,False
7258,624906.0,624.906,29075.960000000003,8.076655555555556,2022-02-03 06:06:59.844000+01:00,502,44,2022-02-03 17:48:23.547000+01:00,12.61075265,22.85,30.37,55.0,3920.0,0.013484507,0.5400404,True,True,False,False,True,4,109.33200000000001,82.26,26000.0,40000.0,42.0,True
7259,3560.0,3.5599999999999996,791.202,0.21977833333333333,2022-02-04 08:29:26.271000+01:00,502,44,2022-02-04 09:21:31.406000+01:00,8.78652727,4.62,13.91,2.0,4.0,0.002120891,0.5925577,True,False,False,False,True,4,50.076,16.632,26000.0,40000.0,42.0,False
7260,381034.0,381.034,20284.129,5.634480277777778,2022-02-04 09:27:01.079000+01:00,502,44,2022-02-04 16:19:04.702000+01:00,13.08801773,18.93,28.98,43.0,2920.0,0.015293563,0.5222899,True,False,False,False,True,4,104.328,68.148,26000.0,40000.0,42.0,False
7261,7781.0,7.781,1413.1019999999999,0.3925283333333333,2022-02-04 16:20:14.143000+01:00,502,44,2022-02-04 16:50:56.443000+01:00,16.07110839,5.62,23.78,5.0,37.0,0.009275507,0.75371224,True,False,False,False,True,4,85.608,20.232,26000.0,40000.0,42.0,False
7263,643443.0,643.443,33129.431,9.202619722222222,2022-02-08 10:26:25.903000+01:00,502,44,2022-02-08 21:45:34.976000+01:00,5.92245672,20.72,27.67,63.0,3687.0,0.011711045,0.47710145,True,True,False,False,True,4,99.61200000000001,74.592,26000.0,40000.0,42.0,True
7264,6695.0,6.695,871.79,0.2421638888888889,2022-02-09 07:36:59.742000+01:00,502,44,2022-02-09 07:57:16.026000+01:00,110.0464851,7.69,19.84,1.0,16.0,0.004833837,0.6758406,True,False,False,False,False,4,71.424,27.684,26000.0,40000.0,42.0,True
7266,3497.0,3.497,837.847,0.2327352777777778,2022-02-09 08:09:17.345000+01:00,502,44,2022-02-09 08:44:13.512000+01:00,18.23767076,4.22,14.29,2.0,19.0,0.01054384,0.5897601,True,False,False,False,True,4,51.443999999999996,15.192,26000.0,40000.0,42.0,False
7267,2214642.0,2214.642,110707.51699999999,30.752088055555554,2022-02-09 09:06:36.408000+01:00,502,44,2022-02-12 14:52:09.080000+01:00,156.94010462,22.87,29.15,73.0,13951.0,0.07578276,0.5915735,True,True,True,True,True,4,104.94,82.33200000000001,26000.0,40000.0,42.0,True
7269,20235.0,20.235,3945.855,1.0960708333333333,2022-02-14 09:40:21.664000+01:00,502,44,2022-02-14 11:13:31.435000+01:00,24.87967113,8.33,20.82,16.0,57.0,0.008135883,0.53263223,True,False,False,False,True,4,74.952,29.988,26000.0,40000.0,42.0,False
7270,389503.0,389.50300000000004,22331.781,6.2032725,2022-02-14 11:29:24.393000+01:00,502,44,2022-02-15 00:06:00.133000+01:00,73.08055057,22.78,26.4,31799.0,3052.0,0.011356533,0.62677944,True,True,True,False,True,4,95.03999999999999,82.00800000000001,26000.0,40000.0,42.0,True
7272,614198.0,614.198,31355.018,8.709727222222222,2022-02-15 13:45:40.408000+01:00,502,44,2022-02-16 01:44:36.414000+01:00,17.13473267,21.05,37.63,40.0,2503.0,0.015363656,0.5420861,True,True,False,False,True,4,135.46800000000002,75.78,26000.0,40000.0,42.0,True
7274,11853.0,11.853,2981.49,0.8281916666666667,2022-02-16 14:58:27.189000+01:00,502,44,2022-02-16 15:54:13.615000+01:00,5.55865768,6.16,19.51,8.0,50.0,0.009462528,0.80857295,True,False,False,False,True,4,70.236,22.176000000000002,26000.0,40000.0,42.0,False
7276,1062374.0,1062.374,49533.175,13.759215277777779,2022-02-17 00:25:59.713000+01:00,502,44,2022-02-18 08:59:32.076000+01:00,48.99288259,23.09,29.22,68075.0,4104.0,0.011677669,0.86032003,True,True,True,False,True,4,105.192,83.124,26000.0,40000.0,42.0,True
7278,61404.0,61.403999999999996,5393.195,1.4981097222222224,2022-02-18 13:02:51.699000+01:00,502,44,2022-02-18 14:48:38.826000+01:00,5.12089818,13.77,22.04,10.0,260.0,0.008611267,0.4394946,True,False,False,False,True,4,79.344,49.572,26000.0,40000.0,42.0,False
7279,14339.0,14.338999999999999,2129.868,0.5916300000000001,2022-02-21 08:24:17.925000+01:00,502,44,2022-02-21 13:57:08.458000+01:00,9.59895744,9.07,18.91,8.0,66.0,0.008384147,0.48040867,True,False,False,False,True,4,68.07600000000001,32.652,26000.0,40000.0,42.0,False
7280,1289503.0,1289.5030000000002,64536.032999999996,17.926675833333334,2022-02-22 06:06:11.493000+01:00,502,44,2022-02-23 21:16:33.677000+01:00,24.87979289,22.38,28.64,53.0,3380.0,2.4983606,0.7365884,True,True,True,True,True,4,103.104,80.568,26000.0,40000.0,42.0,True
