day,energy_demand_kwh,cid,freight_forwarder
2022-05-23,-1.0835776720341528e-13,102,5
2022-05-23,5.684341886080802e-14,1265,5
2022-05-24,-1.0658141036401503e-14,102,5
2022-05-24,-8.526512829121202e-14,1265,5
2022-05-25,-1.5631940186722204e-13,102,5
2022-05-25,-2.842170943040401e-14,1265,5
2022-05-27,2.0650148258027912e-14,102,5
2022-05-27,-1.0658141036401503e-14,1265,5
2022-05-28,2.0605739337042905e-13,102,5
2022-05-29,4.440892098500626e-16,102,5
2022-05-30,-1.0147438445073931e-13,102,5
2022-05-30,5.684341886080802e-14,1265,5
2022-05-31,5.88418203051333e-14,102,5
2022-05-31,-4.973799150320701e-14,1265,5
2022-06-01,-1.6253665080512292e-13,102,5
2022-06-01,-7.37188088351104e-14,1265,5
2022-06-02,-1.4765966227514582e-13,102,5
2022-06-02,-5.684341886080802e-14,1265,5
2022-06-03,-1.800781745942004e-13,102,5
2022-06-03,8.526512829121202e-14,1265,5
2022-06-04,-4.263256414560601e-14,102,5
2022-06-06,7.105427357601002e-15,102,5
2022-06-07,-1.7763568394002505e-14,102,5
2022-06-07,6.750155989720952e-14,1265,5
2022-06-08,3.907985046680551e-14,102,5
2022-06-08,-5.684341886080802e-14,1265,5
2022-06-09,-3.419486915845482e-14,102,5
2022-06-09,0.0,1265,5
2022-06-10,-4.907185768843192e-14,102,5
2022-06-10,5.684341886080802e-14,1265,5
2022-06-11,4.973799150320701e-14,102,5
2022-06-11,-5.329070518200751e-15,1265,5
2022-06-12,3.197442310920451e-14,102,5
2022-06-13,1.4654943925052066e-14,102,5
2022-06-13,-5.684341886080802e-14,1265,5
2022-06-14,-3.952393967665557e-14,102,5
2022-06-14,8.881784197001252e-15,1265,5
2022-06-15,-2.6645352591003757e-14,102,5
2022-06-15,0.0,1265,5
2022-06-16,-2.842170943040401e-14,102,5
2022-06-17,9.9253938401489e-14,102,5
2022-06-17,0.0,1265,5
2022-06-18,-8.526512829121202e-14,102,5
2022-06-19,1.4210854715202004e-14,102,5
2022-06-20,2.7977620220553945e-14,102,5
2022-06-20,1.0658141036401503e-13,1265,5
2022-06-21,-3.774758283725532e-14,102,5
2022-06-21,0.0,1265,5
2022-06-22,2.531308496145357e-14,102,5
2022-06-22,-7.105427357601002e-14,1265,5
2022-06-23,-8.43769498715119e-14,102,5
2022-06-23,-5.684341886080802e-14,1265,5
2022-06-24,1.91402449445377e-13,102,5
2022-06-24,0.0,1265,5
2022-06-25,2.1316282072803006e-14,102,5
2022-06-27,-4.973799150320701e-14,102,5
2022-06-27,5.684341886080802e-14,868,5
2022-06-27,5.684341886080802e-14,1265,5
2022-06-28,-9.059419880941277e-14,102,5
2022-06-28,5.684341886080802e-14,868,5
2022-06-28,1.4210854715202004e-14,1265,5
2022-06-29,5.4431800000075015,102,5
2022-06-29,0.0,868,5
2022-06-29,-5.684341886080802e-14,1265,5
2022-06-30,2.1316282072803006e-14,102,5
2022-06-30,-1.1368683772161603e-13,1265,5
2022-07-01,0.0,102,5
2022-07-01,5.684341886080802e-14,1265,5
2022-07-02,7.105427357601002e-15,102,5
2022-07-03,1.2434497875801753e-14,102,5
2022-07-04,-8.748557434046234e-14,102,5
2022-07-04,0.0,868,5
2022-07-04,1.4654943925052066e-14,1265,5
2022-07-05,5.3290705182007514e-14,102,5
2022-07-05,-1.1368683772161603e-13,868,5
2022-07-05,0.0,1265,5
2022-07-06,9.237055564881302e-14,102,5
2022-07-06,-3.552713678800501e-14,868,5
2022-07-06,-5.684341886080802e-14,1265,5
2022-07-07,4.263256414560601e-14,102,5
2022-07-07,0.0,868,5
2022-07-07,-2.842170943040401e-14,1265,5
2022-07-08,-2.7533531010703882e-14,102,5
2022-07-08,-5.684341886080802e-14,868,5
2022-07-08,-2.842170943040401e-14,1265,5
2022-07-09,0.0,102,5
2022-07-09,-2.886579864025407e-14,868,5
2022-07-10,2.4868995751603507e-14,102,5
2022-07-11,14.546628000000037,102,5
2022-07-11,177.66350500000007,868,5
2022-07-11,-5.684341886080802e-14,1265,5
2022-07-12,87.60456099999993,1265,5
2022-07-13,109.44462600000003,1265,5
2022-10-06,2.073154000000102,26,3
2023-06-02,-7.571721027943568e-14,809,6
2023-06-23,4.773959005888173e-14,809,6
2023-09-12,1.5987211554602254e-13,412,6
2023-09-13,2.353672812205332e-14,412,6
2023-09-13,-3.552713678800501e-14,809,6
2023-09-14,-7.105427357601002e-15,412,6
2023-09-14,6.88338275267597e-14,809,6
2023-09-15,1.3700152123874432e-13,412,6
2023-09-15,-2.398081733190338e-14,809,6
2023-09-16,0.0,412,6
2023-09-18,2.8688162956314045e-13,412,6
2023-09-18,-4.263256414560601e-14,809,6
2023-09-18,-3.375077994860476e-14,842,6
2023-09-19,3.708144902248023e-13,412,6
2023-09-19,-3.064215547965432e-14,809,6
2023-09-20,5.484501741648273e-14,412,6
2023-09-20,2.1760371282653068e-14,809,6
2023-09-20,-5.773159728050814e-15,842,6
2023-09-21,4.973799150320701e-14,412,6
2023-09-21,2.615685446016869e-13,809,6
2023-09-21,4.263256414560601e-14,842,6
2023-09-22,-6.483702463810914e-14,412,6
2023-09-22,5.480060849549773e-13,809,6
2023-09-22,-2.3314683517128287e-14,842,6
2023-09-23,0.0,809,6
2023-09-25,-1.6786572132332367e-13,412,6
2023-09-25,-7.194245199571014e-14,809,6
2023-09-25,-4.773959005888173e-14,842,6
2023-09-26,-1.2434497875801753e-14,412,6
2023-09-26,-6.017408793468348e-14,809,6
2023-09-26,-5.684341886080802e-14,842,6
2023-09-27,2.1360690993788012e-13,412,6
2023-09-27,1.176836406102666e-14,809,6
2023-09-27,-6.261657858885883e-14,842,6
2023-09-28,8.881784197001252e-16,412,6
2023-09-28,2.7000623958883807e-13,809,6
2023-09-28,-1.709743457922741e-13,842,6
2023-09-29,-1.596500709410975e-13,412,6
2023-09-29,-1.3655743202889425e-13,809,6
2023-09-29,3.68594044175552e-14,842,6
2023-10-02,2.220446049250313e-15,412,6
2023-10-02,-7.749356711883593e-14,809,6
2023-10-02,6.616929226765933e-14,842,6
2023-10-04,-3.419486915845482e-13,412,6
2023-10-04,9.703349235223868e-14,809,6
2023-10-04,1.2945200467129325e-13,842,6
2023-10-05,7.194245199571014e-14,412,6
2023-10-05,-1.603162047558726e-13,809,6
2023-10-05,-2.042810365310288e-13,842,6
2023-10-06,3.7969627442180354e-14,412,6
2023-10-06,3.6215475063272606e-13,809,6
2023-10-06,-7.416289804496046e-14,842,6
2023-10-07,-5.684341886080802e-14,809,6
2023-10-09,1.6209256159527285e-13,412,6
2023-10-09,41.07032500000073,809,6
2023-10-09,-1.5165646516379638e-13,842,6
2023-10-10,-5.284661597215745e-14,412,6
2023-10-10,5.022648963404208e-13,809,6
2023-10-10,-8.43769498715119e-14,842,6
2023-10-11,2.1094237467877974e-14,412,6
2023-10-11,7.928869999999857,809,6
2023-10-11,1.468825061579082e-13,842,6
2023-10-12,5.031530747601209e-13,412,6
2023-10-12,-2.466915560717098e-13,809,6
2023-10-12,9.592326932761353e-14,842,6
2023-10-13,1.8252066524837574e-13,412,6
2023-10-13,1.5432100042289676e-13,809,6
2023-10-13,3.4572344986827375e-13,842,6
2023-10-14,-1.1368683772161603e-13,412,6
2023-10-15,-5.684341886080802e-14,412,6
2023-10-16,-4.332090242087361e-13,412,6
2023-10-16,-6.861178292183467e-14,809,6
2023-10-16,1.932640000000201,842,6
2023-10-17,5.917488721252084e-13,412,6
2023-10-17,-9.325873406851315e-15,809,6
2023-10-17,1.1857181902996672e-13,842,6
2023-10-18,-2.304822999121825e-13,412,6
2023-10-18,-3.717026686445024e-13,809,6
2023-10-18,1.0347278589506459e-13,842,6
2023-10-19,3.306244167333716e-13,412,6
2023-10-19,-1.8474111129762605e-13,809,6
2023-10-19,8.903988657493755e-14,842,6
2023-10-20,9.376943665984072e-13,412,6
2023-10-20,1.8962609260597674e-13,809,6
2023-10-20,8.104628079763643e-14,842,6
2023-10-21,5.684341886080802e-14,412,6
2023-10-22,2.1316282072803006e-14,809,6
2023-10-23,-8.748557434046234e-14,412,6
2023-10-23,3.7996300000001995,809,6
2023-10-23,6.661338147750939e-16,842,6
2023-10-24,-1.1191048088221578e-13,412,6
2023-10-24,5.395683899678261e-14,809,6
2023-10-24,1.9317880628477724e-14,842,6
2023-10-25,-1.389999226830696e-13,412,6
2023-10-25,3.0331293032759277e-13,809,6
2023-10-25,-3.552713678800501e-14,842,6
2023-10-26,4.4919623576333834e-13,412,6
2023-10-26,9.192646643896296e-14,809,6
2023-10-26,-8.038014698286133e-14,842,6
2023-10-27,7.194245199571014e-14,412,6
2023-10-27,-1.0391687510491465e-13,809,6
2023-10-27,1.3589129821411916e-13,842,6
2023-10-28,-1.1368683772161603e-13,412,6
2023-10-30,2.5002222514558525e-13,412,6
2023-10-30,-3.5060843117662444e-13,809,6
2023-10-30,4.4853010194856324e-14,842,6
2023-10-31,-4.3076653355456074e-14,412,6
2023-10-31,-5.10702591327572e-15,809,6
2023-10-31,2.0872192862952943e-14,842,6
2023-11-01,-2.842170943040401e-14,412,6
2023-11-02,1.836308882730009e-13,412,6
2023-11-02,11.873678999999967,809,6
2023-11-02,1.758593271006248e-13,842,6
2023-11-03,9.592326932761353e-14,412,6
2023-11-03,-2.9531932455029164e-13,809,6
2023-11-03,3.375077994860476e-14,842,6
2023-11-04,-4.263256414560601e-14,412,6
2023-11-05,-1.865174681370263e-14,809,6
2023-11-06,1.509903313490213e-14,412,6
2023-11-06,1.942890293094024e-13,809,6
2023-11-06,1.1235457009206584e-13,842,6
2023-11-07,1.438849039914203e-13,412,6
2023-11-07,2.6645352591003757e-14,809,6
2023-11-07,3.4638958368304884e-14,842,6
2023-11-08,-3.68594044175552e-14,412,6
2023-11-08,14.43228700000017,809,6
2023-11-08,2.6423307986078726e-14,842,6
2023-11-09,-3.816946758661288e-13,412,6
2023-11-09,7.016609515630989e-14,809,6
2023-11-09,-7.438494264988549e-14,842,6
2023-11-10,-4.269917752708352e-13,412,6
2023-11-10,6.966948000000157,809,6
2023-11-10,-2.353672812205332e-14,842,6
2023-11-11,0.0,412,6
2023-11-11,-5.5067062021407764e-14,809,6
2023-11-12,-1.4210854715202004e-14,412,6
2023-11-13,-3.6415315207705135e-14,412,6
2023-11-13,1.2878587085651816e-14,809,6
2023-11-13,-1.4277468096679513e-13,842,6
2023-11-14,-3.5083047578154947e-14,412,6
2023-11-14,4.537487000000087,809,6
2023-11-14,6.217248937900877e-14,842,6
2023-11-15,4.4853010194856324e-14,412,6
2023-11-15,60.80244200000001,809,6
2023-11-15,3.375077994860476e-14,842,6
2023-11-16,1.4432899320127035e-13,412,6
2023-11-16,1.9539925233402755e-13,809,6
2023-11-16,-6.350475700855895e-14,842,6
2023-11-17,5.933031843596837e-13,412,6
2023-11-17,7.549945000000014,809,6
2023-11-17,1.2434497875801753e-14,842,6
2023-11-20,6.550315845288424e-14,412,6
2023-11-20,58.5529189999999,809,6
2023-11-20,1.7763568394002505e-15,842,6
2023-11-21,140.28483900000003,412,6
2023-11-21,-3.863576125695545e-14,809,6
2023-11-21,1.4876988529977098e-13,842,6
2023-11-22,1.9176670000001357,412,6
2023-11-22,4.812020000000101,809,6
2023-11-22,2.3092638912203256e-13,842,6
2023-11-23,-1.1590728377086634e-13,412,6
2023-11-23,12.545212999999913,809,6
2023-11-23,8.903988657493755e-14,842,6
2023-11-24,-3.714806240395774e-13,412,6
2023-11-24,59.746940999999964,809,6
2023-11-24,6.972200594645983e-14,842,6
2023-11-27,7.571721027943568e-14,412,6
2023-11-27,5.870788999999919,809,6
2023-11-27,-7.638334409421077e-14,842,6
2023-11-28,3.2767340000000775,412,6
2023-11-28,5.722265000000011,809,6
2023-11-28,8.171241461241152e-14,842,6
2023-11-29,2.220446049250313e-15,412,6
2023-11-29,1.3024303857633868e-13,809,6
2023-11-29,-3.930189507173054e-14,842,6
2023-11-30,1.7319479184152442e-14,412,6
2023-11-30,6.119549311733863e-13,809,6
2023-11-30,4.358230000000136,842,6
2023-12-01,21.819296000000065,412,6
2023-12-01,38.85013300000003,809,6
2023-12-01,1.1124434706744069e-13,842,6
2023-12-04,1.3211653993039363e-13,412,6
2023-12-04,163.7494219999999,809,6
2023-12-04,3.1530333899354446e-14,842,6
2023-12-05,4.8405723873656825e-14,412,6
2023-12-05,-1.1102230246251565e-13,809,6
2023-12-05,1.616484723854228e-13,842,6
2023-12-06,190.02812100000008,412,6
2023-12-06,100.34433499999997,809,6
2023-12-06,1.865174681370263e-14,842,6
2023-12-07,-1.3100631690576847e-13,412,6
2023-12-07,0.0,809,6
2023-12-07,1.7186252421197423e-13,842,6
2023-12-08,11.459098999999977,412,6
2023-12-08,66.91679100000006,809,6
2023-12-08,5.193744999999826,842,6
2023-12-11,4.3076653355456074e-14,412,6
2023-12-11,7.105427357601002e-14,809,6
2023-12-11,-2.9531932455029164e-14,842,6
2023-12-12,6.572520305780927e-14,412,6
2023-12-12,56.23036400000002,809,6
2023-12-12,-1.4432899320127035e-14,842,6
2023-12-13,17.05078700000006,412,6
2023-12-13,-2.1316282072803006e-14,809,6
2023-12-13,1.2589929099249275e-13,842,6
2023-12-14,74.26524500000018,412,6
2023-12-14,44.40287599999999,809,6
2023-12-14,3.716487000000069,842,6
2023-12-15,-1.0946799022804043e-13,412,6
2023-12-15,52.34562400000008,809,6
2023-12-15,3.863576125695545e-14,842,6
2023-12-17,0.0,412,6
2023-12-18,4.6629367034256575e-15,412,6
2023-12-18,1.1368683772161603e-13,809,6
2023-12-18,1.4210854715202004e-14,842,6
2023-12-19,147.53663800000007,412,6
2023-12-19,13.561369,809,6
2023-12-19,10.334562000000021,842,6
2023-12-20,4.04121180963557e-14,412,6
2023-12-20,40.579678,809,6
2023-12-20,-8.881784197001252e-14,842,6
2023-12-21,2.4868995751603507e-14,412,6
2023-12-21,0.0,809,6
2023-12-21,-2.842170943040401e-14,842,6
2023-12-22,165.23960900000003,412,6
2023-12-22,0.0,809,6
2023-12-22,3.574918139293004e-14,842,6
2023-12-27,1.0480505352461478e-13,412,6
2023-12-27,12.021295,809,6
2023-12-27,5.3290705182007514e-14,842,6
2023-12-28,12.543369000000057,412,6
2023-12-28,31.02935099999997,809,6
2023-12-28,8.526512829121202e-14,842,6
2023-12-29,9.681144774731365e-14,412,6
2023-12-29,93.15612699999994,809,6
2024-01-02,5.3290705182007514e-14,412,6
2024-01-02,66.55001600000008,809,6
2024-01-02,-7.549516567451064e-14,842,6
2024-01-03,5.062616992290714e-14,412,6
2024-01-03,37.725323,809,6
2024-01-03,-4.263256414560601e-14,842,6
2024-01-04,-9.947598300641403e-14,412,6
2024-01-04,3.352873534367973e-14,842,6
2024-01-05,7.78779299999993,412,6
2024-01-05,0.0,809,6
2024-01-05,-2.6201263381153694e-14,842,6
2024-01-08,2.458991000000058,412,6
2024-01-08,5.7414840000000495,809,6
2024-01-08,-5.3734794391857577e-14,842,6
2024-01-09,162.949467,412,6
2024-01-09,-2.842170943040401e-14,842,6
2024-01-10,1.4210854715202004e-14,412,6
2024-01-10,27.26761,809,6
2024-01-10,22.506508999999994,842,6
2024-01-11,-1.9317880628477724e-14,412,6
2024-01-11,13.695442000000014,809,6
2024-01-11,0.0,842,6
2024-01-12,-1.4210854715202004e-14,412,6
2024-01-12,9.526402,842,6
2024-01-15,1.3855583347321954e-13,412,6
2024-01-15,174.904249111112,809,6
2024-01-15,-2.842170943040401e-14,842,6
2024-01-16,-1.865174681370263e-14,412,6
2024-01-16,87.288201,809,6
2024-01-16,-2.842170943040401e-14,842,6
2024-01-17,2.398081733190338e-14,412,6
2024-01-17,147.88726,809,6
2024-01-18,209.32770099999996,412,6
2024-01-18,0.0,809,6
2024-01-18,2.842170943040401e-14,842,6
2024-01-19,2.842170943040401e-14,412,6
2024-01-22,2.0961010704922955e-13,412,6
2024-01-23,-2.842170943040401e-14,412,6
2024-01-24,95.97368899999994,412,6
2024-01-25,-2.842170943040401e-14,412,6
2024-01-25,18.876063999999985,809,6
2024-01-26,78.06769000000003,809,6
2024-01-29,3.23411999999999,412,6
2024-01-29,104.96708199999999,809,6
2024-01-30,37.72218199999997,412,6
2024-02-01,10.102808,842,6
2024-02-02,38.718688,412,6
2024-02-02,2.398081733190338e-14,809,6
2024-02-06,4.586606,809,6
